47,,,,
20,400,0,600,0
40,400,0,600,0
60,400,0,600,0
80,400,0,600,0
100,400,0,600,0
120,400,0,600,0
140,400,0,600,0
160,400,0,601,0
180,400,0,602,0
200,400,0,603,0
220,400,0,603,0
240,400,0,603,0
260,400,0,603,0
280,400,0,603,0
300,400,0,603,0
320,400,0,603,0
340,400,0,602,0
360,400,0,602,0
380,400,0,601,0
400,400,0,601,0
420,400,0,600,0
440,400,0,600,0
460,400,0,600,0
480,400,0,600,0
500,400,0,600,0
520,400,0,600,0
540,400,0,600,0
560,400,0,600,0
580,400,0,600,0
600,400,0,599,0
620,400,0,598,0
640,400,0,598,0
660,400,0,597,0
680,400,0,596,0
700,400,0,595,0
720,400,0,593,0
740,403,0,590,0
760,406,0,588,0
780,401,0,586,0
800,396,0,584,0
820,391,0,582,0
840,386,0,580,0
860,381,0,579,0
880,378,0,578,0
900,375,0,578,0
920,373,0,577,0
940,370,0,577,0
960,367,0,577,0
980,364,0,577,0
1000,361,0,577,0
1020,358,0,577,0
1040,356,0,576,0
1060,353,0,576,0
1080,351,0,575,0
1100,348,0,574,0
1120,345,0,572,0
1140,343,0,571,0
1160,340,0,570,0
1180,337,0,569,0
1200,334,0,569,0
1220,331,0,568,0
1240,328,0,568,0
1260,325,0,568,0
1280,322,0,569,0
1300,319,0,569,0
1320,316,0,569,0
1340,314,0,569,0
1360,311,0,570,0
1380,308,0,570,0
1400,306,0,570,0
1420,303,0,570,0
1440,300,0,571,0
1460,298,0,571,0
1480,296,0,571,0
1500,293,0,567,0
1520,290,0,563,0
1540,288,0,558,0
1560,285,0,554,0
1580,282,0,551,0
1600,279,0,551,0
1620,276,0,551,0
1640,274,0,551,0
1660,271,0,552,0
1680,268,0,553,0
1700,266,0,554,0
1720,265,0,555,0
1740,263,0,556,0
1760,262,0,556,0
1780,261,0,557,0
1800,260,0,558,0
1820,259,0,559,0
1840,258,0,560,0
1860,256,0,561,0
1880,254,0,562,0
1900,252,0,560,0
1920,250,0,558,0
1940,248,0,556,0
1960,245,0,554,0
1980,242,0,551,0
2000,238,0,550,0
2020,234,0,548,0
2040,230,0,546,0
2060,226,0,547,0
2080,222,0,548,0
2100,218,0,549,0
2120,214,0,548,0
2140,211,0,548,0
2160,207,0,547,0
2180,203,0,547,0
2200,200,0,546,0
2220,196,0,546,0
2240,193,0,544,0
2260,189,0,541,0
2280,186,0,539,0
2300,183,0,536,0
2320,180,0,534,0
2340,177,0,532,0
2360,174,0,531,0
2380,172,0,531,0
2400,170,0,531,0
2420,168,0,530,0
2440,166,0,531,0
2460,165,0,533,0
2480,163,0,534,0
